CrashId,Latitude,Longitude,Town Name,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description
970678,41.727098,-72.743439,West Hartford,7/24/22,A,C,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,ELMFIELD ST NO 1,Elmfield Street
965110,41.790004,-72.729143,West Hartford,7/25/22,O,O,4,Local,380,PILGRIM RD,PILGRIM RD,,Brewster Road
965109,41.751023,-72.719475,West Hartford,7/25/22,O,O,4,Local,269,KANE ST,KANE ST,,Oakwood Ave
966450,41.742237,-72.716478,West Hartford,7/26/22,O,O,4,Local,185,FLATBUSH AV,FLATBUSH AV,,New Park Avenue
965937,41.762323,-72.740618,West Hartford,7/26/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Raymond Road
965936,41.769189,-72.742815,West Hartford,7/26/22,O,O,4,Local,177,FERN ST,FERN ST,,North Main Street
965935,41.761734,-72.717068,West Hartford,7/26/22,A,B,4,Local,165,,FAIRVIEW ST,,S Highland St
965134,41.736776,-72.719584,West Hartford,7/26/22,O,O,4,Local,355,OAKWOOD AV NO 1,OAKWOOD AV NO 1,,TOLLES ST
965133,41.769672,-72.731503,West Hartford,7/26/22,O,O,4,Local,177,FERN ST,FERN ST,CUMBERLAND RD,
957337,41.748554,-72.745938,West Hartford,7/26/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Pebblebrook Drive
965939,41.767282,-72.753731,West Hartford,7/27/22,O,O,4,Local,177,FERN ST,FERN ST,,Cobbs Road
965938,41.73385,-72.73556,West Hartford,7/27/22,O,O,4,Local,314,MAYFLOWER ST,MAYFLOWER ST,,29 Mayflower St
969695,41.736716,-72.743173,West Hartford,7/29/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Hooker Drive
965940,41.761291,-72.744331,West Hartford,7/29/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,LaSalle Rd
962241,41.75645,-72.71481,West Hartford,7/31/22,O,O,4,Local,,PARK ST,PARK ST,PROSPECT AV,Park Street
974425,41.73116,-72.74331,West Hartford,8/1/22,A,A,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,New Britain Avenue
961799,41.7503,-72.75783,West Hartford,8/2/22,A,B,4,Local,433,SEDGWICK RD,SEDGWICK RD,,Garfield Rd
969696,41.76073,-72.73773,West Hartford,8/3/22,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,MEMORIAL RD,
966780,41.723604,-72.743428,West Hartford,8/3/22,O,O,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,Calvin Road
966455,41.780548,-72.746335,West Hartford,8/3/22,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Mount View Drive
966453,41.781366,-72.746414,West Hartford,8/3/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Lawler Road
970734,41.779,-72.73662,West Hartford,8/4/22,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,,North Main Street
966460,41.73406,-72.73105,West Hartford,8/4/22,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,BURGOYNE ST,
966458,41.760634,-72.741999,West Hartford,8/4/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Memorial Rd
966457,41.757805,-72.721641,West Hartford,8/4/22,A,C,4,Local,371,PARK RD,PARK RD,,Beverly Road
966461,41.75705,-72.73616,West Hartford,8/5/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,,Boulevard
966462,41.756684,-72.716128,West Hartford,8/6/22,O,O,4,Local,371,PARK RD,PARK RD,,WARREN TER
966781,41.76462,-72.72935,West Hartford,8/7/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,NORTH QUAKER LA,
966785,41.76575,-72.76479,West Hartford,8/8/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,FERN ST,
966783,41.74234,-72.71687,West Hartford,8/8/22,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,
966782,41.754169,-72.759261,West Hartford,8/8/22,A,B,4,Local,42,BOULEVARD,BOULEVARD,GARFIELD RD,
967157,41.75468,-72.735517,West Hartford,8/9/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,
966786,41.7665,-72.74259,West Hartford,8/9/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,LOOMIS DR,
965555,41.762615,-72.738156,West Hartford,8/9/22,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,
967158,41.755295,-72.732156,West Hartford,8/10/22,O,O,4,Local,371,PARK RD,PARK RD,,Jessamine St. 
968534,41.756616,-72.736006,West Hartford,8/11/22,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Boulevard
967159,41.78675,-72.76621,West Hartford,8/11/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Albany Avenue / Mountain Road
965577,41.779673,-72.746253,West Hartford,8/11/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Ayslum Ave
967161,41.778432,-72.757789,West Hartford,8/12/22,A,B,4,Local,193,FOX CHASE LA,FOX CHASE LA,,Asylum Avenue
963467,41.762935,-72.715739,West Hartford,8/12/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Warrenton Ave.
967162,41.75467,-72.73534,West Hartford,8/13/22,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,
967164,41.76636,-72.74264,West Hartford,8/15/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Loomis Drive
967355,41.75493,-72.75385,West Hartford,8/16/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,LEMAY ST,
970735,41.76917,-72.73733,West Hartford,8/17/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Fern Street
962851,41.756483,-72.738482,West Hartford,8/17/22,A,B,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,
970982,41.76505,-72.72519,West Hartford,8/18/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Whiting lane
970981,41.75286,-72.72475,West Hartford,8/18/22,O,O,4,Local,439,SEYMOUR AV,SEYMOUR AV,,Price Blvd
969698,41.76208,-72.74459,West Hartford,8/19/22,O,O,4,Local,43,BRACE RD,BRACE RD,,Brace Road
969697,41.75352,-72.76399,West Hartford,8/19/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,,
968537,41.791776,-72.759074,West Hartford,8/19/22,O,O,4,Local,299,LONGLANE RD,LONGLANE RD,,Hamlin Dr. 
968536,41.76059,-72.74219,West Hartford,8/19/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Memorial Road
967356,41.747669,-72.758846,West Hartford,8/19/22,A,C,4,Local,505,TUNXIS RD,TUNXIS RD,,62 Tunxis 
968539,41.7435,-72.716,West Hartford,8/20/22,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FOLEY ST,
968538,41.805363,-72.767439,West Hartford,8/20/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,STILL RD,
966177,41.75184,-72.71504,West Hartford,8/21/22,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,KANE ST,
969699,41.738376,-72.719923,West Hartford,8/22/22,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Oakwood Ave
968681,41.769521,-72.743173,West Hartford,8/22/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Fern St. 
968540,41.76526,-72.74473,West Hartford,8/22/22,A,B,4,Local,555,WHITMAN AV,WHITMAN AV,ARUNDEL AV,
968700,41.780461,-72.746315,West Hartford,8/23/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,MOUNTAIN VIEW DR,
968683,41.7559,-72.73579,West Hartford,8/23/22,O,,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,VERA ST,
974457,41.77887,-72.73369,West Hartford,8/24/22,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,GRISWOLD DR,
969735,41.753938,-72.738845,West Hartford,8/24/22,A,C,4,Local,371,PARK RD,PARK RD,THOMSON RD,
969732,41.75667,-72.73854,West Hartford,8/24/22,A,B,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,
972109,41.76303,-72.73793,West Hartford,8/25/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Trout Brook Dr. 
969738,41.755816,-72.729294,West Hartford,8/25/22,A,B,4,Local,371,PARK RD,PARK RD,QUAKER LANE SO,
969737,41.78869,-72.76635,West Hartford,8/25/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,LOVELACE DR
969736,41.72316,-72.72257,West Hartford,8/25/22,O,O,4,Local,419,SOUTHWOOD DR,SOUTHWOOD DR,,Custer Street
972131,41.75976,-72.74009,West Hartford,8/26/22,O,O,4,Local,319,MEMORIAL RD,MEMORIAL RD,,ISHAM RD
972130,41.746836,-72.716518,West Hartford,8/26/22,O,O,4,Local,41,BOULANGER AV,BOULANGER AV,,Prospect Ave
969915,41.763209,-72.738183,West Hartford,8/26/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Farmington Ave
969942,41.723861,-72.743513,West Hartford,8/28/22,O,O,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,Calvin Road
969941,41.754862,-72.714961,West Hartford,8/28/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Park Park
968916,41.72621,-72.76246,West Hartford,8/28/22,A,B,4,Local,361,SOUTH RD,SOUTH RD,,West Hartford Town Line
972132,41.765429,-72.720075,West Hartford,8/29/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,CONCORD ST,
974458,41.74357,-72.71598,West Hartford,8/30/22,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Foley
969952,41.75408,-72.768393,West Hartford,8/30/22,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Boulevard
974484,41.760447,-72.744627,West Hartford,8/31/22,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Avenue
970998,41.781566,-72.74645,West Hartford,8/31/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Lawler Rd.
970997,41.72163,-72.74609,West Hartford,8/31/22,O,O,4,Local,138,DOWNING ST,DOWNING ST,BALDWIN ST,
969960,41.77897,-72.73709,West Hartford,9/1/22,A,B,4,Local,14,ASYLUM AV,ASYLUM AV,,
969954,41.76943,-72.73725,West Hartford,9/1/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,FERN ST,
974485,41.77897,-72.73709,West Hartford,9/2/22,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,TROUT BROOK DR,
971000,41.771444,-72.744065,West Hartford,9/2/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Linnard Road
970999,41.773586,-72.765081,West Hartford,9/2/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,TREEBOROUGH DR,
970512,41.77165,-72.73677,West Hartford,9/2/22,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Fern Street
970036,41.76141,-72.74384,West Hartford,9/2/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,LA SALLE RD,
970035,41.78619,-72.733675,West Hartford,9/2/22,O,O,4,Local,632,SIOUX LA,SIOUX LA,,Albany Avenue
970062,41.75711,-72.74337,West Hartford,9/3/22,A,B,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,PELHAM RD,
971271,41.764716,-72.715992,West Hartford,9/4/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Farmington Avenue
971036,41.75845,-72.729274,West Hartford,9/5/22,A,C,4,Local,42,BOULEVARD,BOULEVARD,QUAKER LANE SO,
970064,41.76295,-72.7382,West Hartford,9/5/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,
970063,41.76921,-72.74309,West Hartford,9/5/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,FERN ST,FERN ST
970065,41.77901,-72.73703,West Hartford,9/6/22,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,TROUT BROOK DR,
976895,41.75508,-72.74417,West Hartford,9/7/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,MEADOWBROOK RD,
974487,41.754956,-72.765535,West Hartford,9/8/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Mountain Road
974486,41.76943,-72.73725,West Hartford,9/8/22,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,FERN ST,
974488,41.742388,-72.717656,West Hartford,9/9/22,A,C,4,Local,185,FLATBUSH AV,FLATBUSH AV,,New Park Avenue
976287,41.75467,-72.73534,West Hartford,9/10/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,
983449,41.778433,-72.724561,West Hartford,9/12/22,O,O,4,Local,469,STEELE RD,STEELE RD,,fern street
978126,41.75577,-72.72929,West Hartford,9/13/22,O,O,4,Local,371,PARK RD,PARK RD,QUAKER LANE SO,
976817,41.74262,-72.720499,West Hartford,9/14/22,A,C,4,Local,185,FLATBUSH AV,FLATBUSH AV,OAKWOOD AV NO 2,
979256,41.758394,-72.729304,West Hartford,9/15/22,A,A,4,Local,42,BOULEVARD,BOULEVARD,QUAKER LANE SO,
976328,41.782518,-72.746568,West Hartford,9/15/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,PIONEER DR,
978149,41.758544,-72.729001,West Hartford,9/16/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,,South Quaker Lane
976355,41.748968,-72.721637,West Hartford,9/16/22,A,B,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,,Caya Avenue
976354,41.805048,-72.767442,West Hartford,9/16/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,STILL RD,
976356,41.762268,-72.741063,West Hartford,9/17/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,North Main St
976523,41.75725,-72.74469,West Hartford,9/18/22,O,O,4,Local,376,PELHAM RD,PELHAM RD,,
976358,41.774007,-72.765248,West Hartford,9/18/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Westmont Road
976357,41.728103,-72.745895,West Hartford,9/18/22,O,O,4,Local,126,DAVENPORT RD NO 1,DAVENPORT RD NO 1,,Elmfield Street
976385,41.756626,-72.738559,West Hartford,9/19/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,
976384,41.756434,-72.727096,West Hartford,9/19/22,O,O,4,Local,371,PARK RD,PARK RD,FAIRFAX AV,
976383,41.77114,-72.73551,West Hartford,9/19/22,O,O,4,Local,21,BALLARD DR,BALLARD DR,,Fern Street
976382,41.754715,-72.722279,West Hartford,9/19/22,O,O,4,Local,406,RICHARD ST,RICHARD ST,,Oakwood Avenue
980453,41.771899,-72.736742,West Hartford,9/20/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Fern Street
976387,41.730873,-72.740671,West Hartford,9/20/22,O,O,4,Local,174,FEDERAL ST,FEDERAL ST,,New Britain Avenue
984503,41.78551,-72.74692,West Hartford,9/21/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,North Main Street
975328,41.74109,-72.75879,West Hartford,9/21/22,A,C,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,,Foxridge Rd
978150,41.75433,-72.76739,West Hartford,9/22/22,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,BOULEVARD,
976468,41.75625,-72.74381,West Hartford,9/22/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,BOULEVARD,
975525,41.792848,-72.74606,West Hartford,9/22/22,O,O,4,Local,258,HURON DR,HURON DR,,North Main Street
978151,41.78187,-72.7465,West Hartford,9/23/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Lawler Road
976470,41.766106,-72.719934,West Hartford,9/23/22,O,O,4,Local,104,CONCORD ST,CONCORD ST,,Farmington Ave
977019,41.72762,-72.73163,West Hartford,9/26/22,O,O,4,Local,73,CAMBRIDGE ST,CAMBRIDGE ST,,
976525,41.76969,-72.73019,West Hartford,9/26/22,A,B,4,Local,177,FERN ST,FERN ST,AUBURN RD,
976524,41.76551,-72.71609,West Hartford,9/26/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,
978161,41.75184,-72.71504,West Hartford,9/27/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,KANE ST,
976818,41.778546,-72.724599,West Hartford,9/27/22,A,B,4,Local,14,ASYLUM AV,ASYLUM AV,STEELE RD,
979294,41.752446,-72.715043,West Hartford,9/28/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Kane Street
979258,41.751254,-72.718421,West Hartford,9/28/22,O,O,4,Local,269,KANE ST,KANE ST,,Oakwood Avenue
978234,41.758376,-72.71509,West Hartford,9/28/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WEST BEACON ST,
979295,41.763529,-72.73692,West Hartford,9/29/22,O,O,4,Local,10,ARNOLD WAY,ARNOLD WAY,,Robin Rd.
978641,41.75535,-72.75785,West Hartford,9/29/22,O,O,4,Local,144,EASTVIEW ST,EASTVIEW ST,,Wardwell Road
978640,41.746036,-72.715838,West Hartford,9/29/22,A,B,4,Local,288,LEVESQUE AV,LEVESQUE AV,,Prospect Avenue
999351,41.7352,-72.74859,West Hartford,9/30/22,O,O,4,Local,26,BEECHWOOD RD,BEECHWOOD RD,,Ashford Road
980465,41.75184,-72.71504,West Hartford,9/30/22,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,KANE ST,
978671,41.73024,-72.72564,West Hartford,9/30/22,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,529-E,
978670,41.74259,-72.72054,West Hartford,9/30/22,A,B,4,Local,185,FLATBUSH AV,FLATBUSH AV,OAKWOOD AV NO 2,
980805,41.762472,-72.715676,West Hartford,10/1/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,
984951,41.78719,-72.735359,West Hartford,10/3/22,O,O,4,Local,331,MOHEGAN DR,MOHEGAN DR,,44-E
979297,41.73748,-72.74351,West Hartford,10/3/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Westpoint Terrace
979296,41.7732,-72.72492,West Hartford,10/3/22,O,O,4,Local,469,STEELE RD,STEELE RD,BAINBRIDGE RD,Foxcroft Road
978750,41.74927,-72.760888,West Hartford,10/3/22,A,B,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,,SEDGWICK RD
986568,41.749421,-72.762233,West Hartford,10/5/22,O,O,4,Local,433,SEDGWICK RD,SEDGWICK RD,,Rosedale Rd
980947,41.755904,-72.72912,West Hartford,10/5/22,O,O,4,Local,371,PARK RD,PARK RD,QUAKER LANE SO,
980483,41.786044,-72.740885,West Hartford,10/5/22,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Albany Avenue
988412,41.752795,-72.743664,West Hartford,10/6/22,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Park Rd
985745,41.765218,-72.723121,West Hartford,10/6/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Arnoldale Road
1001125,41.756445,-72.714826,West Hartford,10/7/22,O,O,4,Local,371,PARK RD,PARK RD,PROSPECT AV,
988413,41.758149,-72.730729,West Hartford,10/7/22,A,B,4,Local,42,BOULEVARD,BOULEVARD,,Vincent Street`
985823,41.75418,-72.73523,West Hartford,10/7/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Park Road
985844,41.73318,-72.75369,West Hartford,10/8/22,O,O,4,Local,32,BERKSHIRE RD,BERKSHIRE RD,,Berkshire Rd
981523,41.75895,-72.73745,West Hartford,10/8/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Memorial Road
981522,41.75352,-72.76399,West Hartford,10/8/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,BOULEVARD,
981521,41.762988,-72.738062,West Hartford,10/8/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,
984991,41.7425,-72.71889,West Hartford,10/9/22,A,C,4,Local,185,FLATBUSH AV,FLATBUSH AV,,Goodsell Street
984990,41.76222,-72.742,West Hartford,10/9/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,FARMINGTON AV,
985845,41.764103,-72.732724,West Hartford,10/11/22,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,ARDMORE RD,
985824,41.73665,-72.71954,West Hartford,10/11/22,O,O,4,Local,498,TOLLES ST,TOLLES ST,OAKWOOD AV NO 1,
985022,41.74234,-72.71687,West Hartford,10/11/22,A,C,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,
985021,41.78711,-72.744805,West Hartford,10/11/22,A,C,4,Local,468,STARKEL RD,STARKEL RD,,North Main Street
982597,41.762003,-72.742052,West Hartford,10/11/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,FARMINGTON AV,
985846,41.77925,-72.74615,West Hartford,10/12/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,ASYLUM AV,
985052,41.76935,-72.74315,West Hartford,10/12/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,
986090,41.768768,-72.742956,West Hartford,10/14/22,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,fern street
985054,41.744761,-72.729928,West Hartford,10/14/22,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,SIDNEY AV,
981525,41.785445,-72.766048,West Hartford,10/14/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Albany Avenue
985068,41.77037,-72.743466,West Hartford,10/16/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,HILLTOP DR,
985078,41.805092,-72.767457,West Hartford,10/17/22,A,C,4,Local,,MOUNTAIN RD,MOUNTAIN RD,,Still Road
985077,41.764232,-72.742112,West Hartford,10/17/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Loomis Dr.
983436,41.804762,-72.767476,West Hartford,10/17/22,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Still Rd.
994109,41.76943,-72.73725,West Hartford,10/18/22,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,FERN ST,
992071,41.77894,-72.73677,West Hartford,10/19/22,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,,Foxmeadow Ln
988940,41.760745,-72.740753,West Hartford,10/19/22,A,B,4,Local,261,ISHAM RD,ISHAM RD,NEW ST,
985080,41.73912,-72.73198,West Hartford,10/19/22,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,
986103,41.7491437,-72.71982009,West Hartford,10/20/22,O,O,4,Local,81,CAYA AV,CAYA AV,,Oakwood Avenue
986091,41.760621,-72.744653,West Hartford,10/20/22,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Av
985848,41.75533,-72.76412,West Hartford,10/20/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,MOUNTAIN RD NO 1,
989406,41.732592,-72.731477,West Hartford,10/21/22,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,173-N,
989405,41.751821,-72.715857,West Hartford,10/21/22,A,B,4,Local,269,KANE ST,KANE ST,,Prospect Ave
986105,41.762341,-72.741905,West Hartford,10/21/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,FARMINGTON AVE
986104,41.74239,-72.71775,West Hartford,10/21/22,A,B,4,Local,185,FLATBUSH AV,FLATBUSH AV,,New Park Avenue 
985290,41.764044,-72.732618,West Hartford,10/21/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,ARDMORE RD,
992115,41.761909,-72.742256,West Hartford,10/22/22,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,SOUTH MAIN ST NO 2,
992114,41.767463,-72.752697,West Hartford,10/22/22,A,C,4,Local,177,FERN ST,FERN ST,,Cobbs Road
992113,41.73524,-72.73679,West Hartford,10/22/22,A,C,4,Local,314,MAYFLOWER ST,MAYFLOWER ST,VINE HILL RD,
991622,41.75282,-72.74486,West Hartford,10/23/22,A,C,4,Local,433,SEDGWICK RD,SEDGWICK RD,,South Main Street
986107,41.75467,-72.73534,West Hartford,10/23/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,
992147,41.76151601,-72.74220896,West Hartford,10/25/22,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Farmington Avenue
992146,41.75508,-72.75267,West Hartford,10/25/22,A,C,4,Local,42,BOULEVARD,BOULEVARD,WESTLAND AV,Westland Avenue
991217,41.727562,-72.748229,West Hartford,10/25/22,O,O,4,Local,153,ELMFIELD ST NO 1,ELMFIELD ST NO 1,WOLCOTT RD,
991014,41.75645,-72.71481,West Hartford,10/25/22,A,B,4,Local,371,PARK RD,PARK RD,PROSPECT AVE,
993174,41.733145,-72.758317,West Hartford,10/26/22,A,C,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,,BEECHWOOD RD
985825,41.75052,-72.76387,West Hartford,10/26/22,A,C,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Buena Vista Road
992149,41.76943,-72.73725,West Hartford,10/27/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,
993225,41.758388,-72.715053,West Hartford,10/28/22,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,WEST BEACON ST,
993175,41.743189,-72.716244,West Hartford,10/28/22,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,PROSPECT AVE
992345,41.74915,-72.71519,West Hartford,10/28/22,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,CAYA AV,
996383,41.782525,-72.738066,West Hartford,10/29/22,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Lawler Road
992360,41.726392,-72.761289,West Hartford,10/29/22,A,C,4,Local,361,SOUTH RD,SOUTH RD,,NEW BRITAIN AVE
992359,41.742796,-72.717484,West Hartford,10/29/22,O,O,4,Local,3,AHERN ST,AHERN ST,,FLATBUSH AVE
992358,41.738452,-72.720032,West Hartford,10/29/22,A,C,4,Local,342,NEW PARK AV,NEW PARK AV,,Oakwood ave
992347,41.756584,-72.738557,West Hartford,10/29/22,O,O,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,
992346,41.759383,-72.72922302,West Hartford,10/29/22,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Boulevard
993176,41.799494,-72.743966,West Hartford,10/31/22,O,O,4,Local,244,HILLDALE RD,HILLDALE RD,,Peyote Rd.
992381,41.777593,-72.745623,West Hartford,10/31/22,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,HICKORY LA
992380,41.75467,-72.73534,West Hartford,10/31/22,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,TROUT BROOK DR
992382,41.732337,-72.7344,West Hartford,11/1/22,O,O,4,Local,571,YALE ST,YALE ST,,YALE ST
